topic,topic_label,asset,signal,subset,n_events,pre_mean,pre_t,pre_p,pre_boot_p,post_mean,post_t,post_p,post_boot_p
tariff_trade,Tariffs / Trade,XLK,OFI_bvc,all,95,-0.005917,-0.7107,0.4790545498959822,0.4832,-0.036564,-3.3058,0.001341972852191689,0.0028
tariff_trade,Tariffs / Trade,XLK,vpin_50,all,95,0.425213,23.6326,4.2866660481671147e-38,0.0,0.441392,23.3414,1.780108078657206e-38,0.0
tariff_trade,Tariffs / Trade,XLK,vpin_z,all,95,-0.407709,-4.2256,6.207724438266673e-05,0.0,-0.189604,-1.3939,0.1670333609119739,0.1552
tariff_trade,Tariffs / Trade,XLK,kyle_lambda_100,all,95,0.0,31.9921,1.2243860295427923e-51,0.0,0.0,29.9237,7.75076284440296e-50,0.0
tariff_trade,Tariffs / Trade,XLK,dollar_volume,all,95,10211411.163084,5.4887,3.419629388645386e-07,0.0,16370016.447746,4.275,4.5833698856042616e-05,0.0004
tariff_trade,Tariffs / Trade,XLK,logret,initiated,93,2.9e-05,1.0942,0.27673930492937204,0.2688,-0.000185,-1.8648,0.06540000200769498,0.0616
tariff_trade,Tariffs / Trade,XLK,vol_z,initiated,93,-0.2405,-3.3745,0.001083972902315347,0.0004,0.019862,0.1359,0.8921913382317288,0.8704
tariff_trade,Tariffs / Trade,XLK,dvol_z,initiated,93,-0.240726,-3.3904,0.0010297804825071743,0.0,0.020579,0.1407,0.8884363753794076,0.8652
tariff_trade,Tariffs / Trade,XLK,signed_vol_tick,initiated,93,24919.494624,0.6703,0.5043373227435668,0.5128,-365080.967742,-2.5498,0.012433577199524011,0.0192
tariff_trade,Tariffs / Trade,XLK,OFI_bvc,initiated,93,-0.006428,-0.8818,0.3801824891232033,0.3604,-0.033476,-3.1193,0.002421114664283168,0.004
tariff_trade,Tariffs / Trade,XLK,vpin_50,initiated,93,0.420213,23.232,4.707091435685928e-37,0.0,0.43686,22.8863,2.322030466732933e-37,0.0
tariff_trade,Tariffs / Trade,XLK,vpin_z,initiated,93,-0.435825,-4.5025,2.2873137742693136e-05,0.0,-0.211417,-1.5273,0.13054622347015013,0.1224
tariff_trade,Tariffs / Trade,XLK,kyle_lambda_100,initiated,93,0.0,32.1513,4.007356742669477e-51,0.0,0.0,29.959,3.0471135890362886e-49,0.0
tariff_trade,Tariffs / Trade,XLK,dollar_volume,initiated,93,9955680.068028,5.2628,9.221407235511179e-07,0.0,16406147.217351,4.2008,6.144891774609673e-05,0.0
iran_military,Iran / Military,DJT,logret,all,284,-0.000109,-1.6737,0.09529924332112008,0.094,-0.000558,-3.7192,0.00024092874799772076,0.0004
iran_military,Iran / Military,DJT,vol_z,all,284,0.00257,0.0611,0.9513426436299668,0.9524,0.034616,0.3952,0.6929892478607356,0.6664
iran_military,Iran / Military,DJT,dvol_z,all,284,-0.001949,-0.0468,0.9627162859745617,0.9528,0.013318,0.162,0.8714284762498042,0.8548
iran_military,Iran / Military,DJT,signed_vol_tick,all,284,-36647.052817,-6.7224,9.838840855963233e-11,0.0,-49740.454225,-3.3759,0.0008387007935344573,0.0012
iran_military,Iran / Military,DJT,OFI_bvc,all,284,-0.031881,-4.0936,5.5461310506341176e-05,0.0,-0.027144,-4.7103,3.880355602397572e-06,0.0
iran_military,Iran / Military,DJT,vpin_50,all,284,0.561838,56.4744,4.683444007803293e-149,0.0,0.585609,48.4129,1.0575063815788556e-132,0.0
iran_military,Iran / Military,DJT,vpin_z,all,284,0.120587,1.5954,0.11181948743336699,0.1048,0.306786,3.3533,0.000916417236207119,0.0008
iran_military,Iran / Military,DJT,kyle_lambda_100,all,284,4e-06,73.3496,3.6028428054403526e-186,0.0,4e-06,50.1561,7.648096339008823e-143,0.0
iran_military,Iran / Military,DJT,dollar_volume,all,284,180624.587921,11.4523,3.32014620680192e-25,0.0,209961.092028,6.4274,5.49316005711607e-10,0.0
iran_military,Iran / Military,DJT,logret,initiated,258,1.6e-05,0.3793,0.7047449063628235,0.7216,-0.000614,-3.7659,0.00020575472583731624,0.0004
iran_military,Iran / Military,DJT,vol_z,initiated,258,-0.04417,-1.0404,0.29913185143978244,0.3064,0.027547,0.2871,0.7742589149643981,0.76
iran_military,Iran / Military,DJT,dvol_z,initiated,258,-0.047725,-1.1315,0.25889196279427856,0.2592,0.005008,0.0556,0.9556797901405116,0.9284
iran_military,Iran / Military,DJT,signed_vol_tick,initiated,258,-28246.224806,-6.8617,5.066538860896624e-11,0.0,-52101.178295,-3.2381,0.0013617352547124993,0.0024
iran_military,Iran / Military,DJT,OFI_bvc,initiated,258,-0.012333,-2.3672,0.018663455063533917,0.0164,-0.023024,-4.0504,6.774325807201086e-05,0.0
iran_military,Iran / Military,DJT,vpin_50,initiated,258,0.560615,53.7748,7.239835694174513e-136,0.0,0.588718,45.091,7.234392353812441e-119,0.0
iran_military,Iran / Military,DJT,vpin_z,initiated,258,0.144144,1.8026,0.07270570270157478,0.072,0.362618,3.6792,0.00028913719177069326,0.0
iran_military,Iran / Military,DJT,kyle_lambda_100,initiated,258,4e-06,72.5242,3.773738234136516e-173,0.0,4e-06,46.6347,2.019821853402929e-127,0.0
iran_military,Iran / Military,DJT,dollar_volume,initiated,258,159283.184587,10.8355,8.837697120077093e-23,0.0,207715.302519,5.819,1.756190365430085e-08,0.0
iran_military,Iran / Military,VXX,logret,all,284,-0.000438,-3.9237,0.00010953457871148212,0.0004,0.000314,1.6452,0.10103715296774213,0.1184
iran_military,Iran / Military,VXX,vol_z,all,284,-0.000501,-0.0101,0.991982481707897,0.992,-0.010498,-0.1459,0.8841252815200518,0.8992
iran_military,Iran / Military,VXX,dvol_z,all,284,0.001676,0.0334,0.9733484956257265,0.964,-0.019161,-0.2774,0.7816815988601202,0.814
iran_military,Iran / Military,VXX,signed_vol_tick,all,284,-16075.373239,-0.6074,0.5441017591593698,0.5328,-74518.176056,-1.5617,0.1194781409987866,0.1208
iran_military,Iran / Military,VXX,OFI_bvc,all,284,-0.013793,-1.5382,0.12510930898440634,0.116,0.02603,3.8108,0.0001699706395285257,0.0
iran_military,Iran / Military,VXX,vpin_50,all,284,0.573737,66.7866,2.8867051084657743e-165,0.0,0.576273,61.8095,2.9789909666160035e-158,0.0
iran_military,Iran / Military,VXX,vpin_z,all,284,0.035546,0.4873,0.6264477263166933,0.6388,0.047322,0.5878,0.557159450093065,0.542
iran_military,Iran / Military,VXX,kyle_lambda_100,all,284,2e-06,60.8846,2.861549826514909e-164,0.0,2e-06,56.1024,2.523730709835554e-154,0.0
iran_military,Iran / Military,VXX,dollar_volume,all,284,2464580.237234,10.3351,1.8802276693432344e-21,0.0,2155814.170175,8.2916,4.566528001198553e-15,0.0
iran_military,Iran / Military,VXX,logret,initiated,249,-0.000184,-3.104,0.002130943824576865,0.0016,0.000341,1.5886,0.11342388066985849,0.1112
iran_military,Iran / Military,VXX,vol_z,initiated,249,-0.178567,-4.9112,1.6441446527050305e-06,0.0,-0.045013,-0.5932,0.553595654867723,0.5688
iran_military,Iran / Military,VXX,dvol_z,initiated,249,-0.177673,-4.904,1.7000403790984416e-06,0.0,-0.057812,-0.8054,0.42134444165311435,0.4044
iran_military,Iran / Military,VXX,signed_vol_tick,initiated,249,46379.827309,2.7848,0.00576845971572196,0.0048,-111153.771084,-2.1504,0.03249344038613501,0.0364
iran_military,Iran / Military,VXX,OFI_bvc,initiated,249,0.002452,0.4068,0.6844999446062154,0.6616,0.01771,2.5275,0.012111531139011924,0.012
iran_military,Iran / Military,VXX,vpin_50,initiated,249,0.557554,61.8865,2.2498033623655127e-145,0.0,0.562337,55.7861,4.932995965663634e-136,0.0
iran_military,Iran / Military,VXX,vpin_z,initiated,249,-0.02651,-0.3379,0.7357463470311472,0.752,0.012295,0.1373,0.8909227063300178,0.8808
iran_military,Iran / Military,VXX,kyle_lambda_100,initiated,249,2e-06,55.3521,1.3937816075731037e-141,0.0,2e-06,52.4088,3.9681672775298524e-135,0.0
iran_military,Iran / Military,VXX,dollar_volume,initiated,249,1653159.952875,9.5943,9.642210465986533e-19,0.0,1960583.331541,7.4135,1.93914252436314e-12,0.0
iran_military,Iran / Military,SPY,logret,all,284,7.2e-05,2.7516,0.0063132408608297975,0.0152,-4.9e-05,-1.2072,0.22837833759210088,0.226
iran_military,Iran / Military,SPY,vol_z,all,284,0.108286,1.8688,0.06268521350841989,0.0656,0.063269,0.7094,0.4786745234576597,0.4692
iran_military,Iran / Military,SPY,dvol_z,all,284,0.108505,1.8708,0.062408518765607573,0.0636,0.063986,0.7141,0.4757796752742589,0.4636
iran_military,Iran / Military,SPY,signed_vol_tick,all,284,431365.852113,2.271,0.023896298237401744,0.0288,1060392.545775,2.7663,0.006043560032925519,0.0144
iran_military,Iran / Military,SPY,OFI_bvc,all,284,0.032014,2.7804,0.005792874951648098,0.0072,-0.023846,-3.2851,0.00114796065907824,0.0012
iran_military,Iran / Military,SPY,vpin_50,all,284,0.542359,62.6568,1.6715309066835364e-158,0.0,0.550036,55.3007,1.7203239449190933e-146,0.0
iran_military,Iran / Military,SPY,vpin_z,all,284,-0.092565,-1.4431,0.15020755486819087,0.1484,0.014552,0.2004,0.8413461853091824,0.862
iran_military,Iran / Military,SPY,kyle_lambda_100,all,284,0.0,57.5722,6.295022603306176e-158,0.0,0.0,60.924,3.2309561210037386e-163,0.0
iran_military,Iran / Military,SPY,dollar_volume,all,284,306196106.593121,12.7142,1.3365035915353233e-29,0.0,335726894.583812,7.1649,6.766370029097725e-12,0.0
iran_military,Iran / Military,SPY,logret,initiated,241,-5e-06,-0.3996,0.689814152539582,0.6888,-7.7e-05,-1.6809,0.09407557668552888,0.09
iran_military,Iran / Military,SPY,vol_z,initiated,241,-0.164886,-3.9516,0.00010214913082601471,0.0,0.120078,1.1717,0.24248613540874056,0.2552
iran_military,Iran / Military,SPY,dvol_z,initiated,241,-0.165555,-3.976,9.278952490983436e-05,0.0,0.121244,1.1769,0.24039546064146014,0.228
iran_military,Iran / Military,SPY,signed_vol_tick,initiated,241,-266865.825726,-2.1178,0.03522254650535121,0.0444,1399551.394191,3.1482,0.0018509899315535564,0.006
iran_military,Iran / Military,SPY,OFI_bvc,initiated,241,-0.005082,-0.7065,0.48055591244062845,0.5008,-0.016781,-2.2456,0.025643261380913402,0.0244
iran_military,Iran / Military,SPY,vpin_50,initiated,241,0.523982,58.7785,1.7094986302258966e-136,0.0,0.531816,49.4322,8.51223920697619e-122,0.0
iran_military,Iran / Military,SPY,vpin_z,initiated,241,-0.200518,-2.9298,0.003749062617353054,0.0036,-0.088662,-1.0993,0.27283312962402223,0.2716
iran_military,Iran / Military,SPY,kyle_lambda_100,initiated,241,0.0,56.0874,1.4702121790249942e-139,0.0,0.0,59.7822,6.077929648439678e-145,0.0
iran_military,Iran / Military,SPY,dollar_volume,initiated,241,220694745.345421,9.9805,7.607229588782342e-20,0.0,365870075.689001,6.7737,9.60212606890747e-11,0.0
iran_military,Iran / Military,QQQ,logret,all,284,7.1e-05,2.2493,0.025263118165246862,0.0316,-6.2e-05,-1.1583,0.24769909849395005,0.27
iran_military,Iran / Military,QQQ,vol_z,all,284,0.048315,1.2894,0.19830854459103753,0.2056,-0.156047,-5.2895,2.4591608472097025e-07,0.0
iran_military,Iran / Military,QQQ,dvol_z,all,284,0.048736,1.2993,0.19490450546139024,0.1832,-0.156467,-5.309,2.231416259882404e-07,0.0
iran_military,Iran / Military,QQQ,signed_vol_tick,all,284,351472.045775,1.304,0.19328925973899486,0.1824,967795.947183,2.8489,0.004708402219425599,0.0068
iran_military,Iran / Military,QQQ,OFI_bvc,all,284,0.029548,2.4069,0.01672838715921068,0.0196,-0.017313,-3.0134,0.0028172957161090363,0.0048
iran_military,Iran / Military,QQQ,vpin_50,all,284,0.522397,50.1606,2.157263197954467e-135,0.0,0.520812,48.8901,2.1226123135902097e-133,0.0
iran_military,Iran / Military,QQQ,vpin_z,all,284,0.00779,0.1119,0.9110076887128713,0.8984,0.048883,0.6865,0.4929974344854904,0.5032
iran_military,Iran / Military,QQQ,kyle_lambda_100,all,284,0.0,40.9248,1.2184644804935458e-120,0.0,0.0,39.0617,4.021834786871829e-115,0.0
iran_military,Iran / Military,QQQ,dollar_volume,all,284,275646487.006168,10.2644,3.209533769014114e-21,0.0,239734053.027566,6.8275,5.2649607592004065e-11,0.0
iran_military,Iran / Military,QQQ,logret,initiated,237,-1.8e-05,-1.4322,0.15340743867041495,0.1372,-8.9e-05,-1.4646,0.14435713712268286,0.1412
iran_military,Iran / Military,QQQ,vol_z,initiated,237,-0.118162,-3.8467,0.0001541221035847624,0.0,-0.141326,-5.0251,9.94110997083912e-07,0.0
iran_military,Iran / Military,QQQ,dvol_z,initiated,237,-0.118625,-3.8776,0.0001368116541299551,0.0,-0.141489,-5.029,9.761293083792686e-07,0.0
iran_military,Iran / Military,QQQ,signed_vol_tick,initiated,237,140557.527426,0.4751,0.6351487682096224,0.63,1455502.780591,3.7995,0.0001845452677625934,0.0024
iran_military,Iran / Military,QQQ,OFI_bvc,initiated,237,-0.006911,-0.8502,0.3960913737154066,0.3872,-0.006436,-1.3621,0.17447630047535023,0.172
iran_military,Iran / Military,QQQ,vpin_50,initiated,237,0.490052,46.454,4.453822702876032e-114,0.0,0.493451,42.7185,1.3343610496344977e-107,0.0
iran_military,Iran / Military,QQQ,vpin_z,initiated,237,-0.162982,-2.1583,0.032009357679557066,0.0224,-0.079856,-0.9793,0.3285092425932741,0.3432
iran_military,Iran / Military,QQQ,kyle_lambda_100,initiated,237,0.0,37.8505,5.642540715829556e-102,0.0,0.0,37.1705,6.414591927435911e-100,0.0
iran_military,Iran / Military,QQQ,dollar_volume,initiated,237,242517002.911805,7.9038,1.0308682156643466e-13,0.0,240409814.369411,6.0501,5.634600502903437e-09,0.0
iran_military,Iran / Military,XLE,logret,all,284,2.2e-05,0.8166,0.4148382221260567,0.4156,0.000327,3.867,0.00013672788826158262,0.0004
iran_military,Iran / Military,XLE,vol_z,all,284,0.114262,1.9045,0.057864456925578726,0.0636,0.018948,0.2385,0.8116904930320927,0.7748
iran_military,Iran / Military,XLE,dvol_z,all,284,0.115447,1.9224,0.05555485095419459,0.0584,0.017779,0.2256,0.8216554550664221,0.7768
iran_military,Iran / Military,XLE,signed_vol_tick,all,284,114316.073944,1.2549,0.2105521783495986,0.1972,-930099.299296,-3.0192,0.0027658724728929366,0.0048
iran_military,Iran / Military,XLE,OFI_bvc,all,284,0.035153,4.9897,1.057476376130135e-06,0.0,0.021602,3.0181,0.0027748351552356913,0.0044
iran_military,Iran / Military,XLE,vpin_50,all,284,0.476018,43.0304,5.4252401096267e-120,0.0,0.458541,37.3052,8.129053718002872e-107,0.0
iran_military,Iran / Military,XLE,vpin_z,all,284,-0.398262,-5.4742,1.0379815963697311e-07,0.0,-0.501443,-5.8075,1.8302619956735754e-08,0.0
iran_military,Iran / Military,XLE,kyle_lambda_100,all,284,0.0,52.8038,3.0977379374147004e-148,0.0,0.0,50.8925,3.222028034583917e-143,0.0
iran_military,Iran / Military,XLE,dollar_volume,all,284,18377222.761262,12.4856,8.555658353306234e-29,0.0,20432892.687307,6.9825,2.0685015218801463e-11,0.0
iran_military,Iran / Military,XLE,logret,initiated,270,1.6e-05,0.9905,0.32283902443336665,0.3212,0.000335,3.7932,0.0001837312309313264,0.0008
iran_military,Iran / Military,XLE,vol_z,initiated,270,0.053622,0.9237,0.3564711867727941,0.354,-0.018735,-0.2276,0.8201668063261892,0.8528
iran_military,Iran / Military,XLE,dvol_z,initiated,270,0.054554,0.9389,0.34861019734444454,0.3404,-0.020365,-0.2496,0.8031177797506917,0.838
iran_military,Iran / Military,XLE,signed_vol_tick,initiated,270,63478.959259,0.9382,0.3489914843341735,0.3616,-1018385.292593,-3.1826,0.0016307432254262036,0.0024
iran_military,Iran / Military,XLE,OFI_bvc,initiated,270,0.033147,6.7786,7.654466887031969e-11,0.0,0.018658,2.8942,0.004113382508178393,0.0064
iran_military,Iran / Military,XLE,vpin_50,initiated,270,0.460627,44.0027,1.3547478087067016e-118,0.0,0.447841,35.9753,1.2843278201054674e-100,0.0
iran_military,Iran / Military,XLE,vpin_z,initiated,270,-0.512209,-7.7491,2.43011795337342e-13,0.0,-0.569492,-6.4675,5.231650771380724e-10,0.0
iran_military,Iran / Military,XLE,kyle_lambda_100,initiated,270,0.0,53.0984,2.9568425806689597e-144,0.0,0.0,53.2049,1.8305906187642282e-143,0.0
iran_military,Iran / Military,XLE,dollar_volume,initiated,270,16273596.898009,11.8506,2.3899540541688115e-26,0.0,19078573.740771,6.2743,1.3975026965447314e-09,0.0
iran_military,Iran / Military,USO,logret,all,284,-0.000309,-3.0813,0.00226421814445238,0.002,0.000484,1.7481,0.08153824965820501,0.0828
iran_military,Iran / Military,USO,vol_z,all,284,-0.031823,-0.6434,0.5204849878637609,0.5144,-0.00554,-0.0732,0.9417192381143691,0.9696
iran_military,Iran / Military,USO,dvol_z,all,284,-0.033592,-0.6836,0.49476049601884864,0.512,-0.016599,-0.2293,0.8187843719397795,0.8404
iran_military,Iran / Military,USO,signed_vol_tick,all,284,-306957.869718,-4.1672,4.100689296926191e-05,0.0,-64340.394366,-0.7187,0.4729272765327598,0.4688
iran_military,Iran / Military,USO,OFI_bvc,all,284,-0.012302,-1.7566,0.08005969768036363,0.0708,-0.003637,-0.7349,0.4629872108049208,0.468
iran_military,Iran / Military,USO,vpin_50,all,284,0.50349,53.5631,3.96926410414093e-142,0.0,0.478083,41.666,1.381723416783237e-117,0.0
iran_military,Iran / Military,USO,vpin_z,all,284,0.085911,1.1603,0.2469910922837584,0.2556,-0.170642,-1.5548,0.12120749414784616,0.1204
iran_military,Iran / Military,USO,kyle_lambda_100,all,284,0.0,52.5693,9.683736527944999e-148,0.0,0.0,20.6344,4.420286156443386e-58,0.0
iran_military,Iran / Military,USO,dollar_volume,all,284,22939074.162626,7.6395,3.387759017967527e-13,0.0,13737853.479391,6.4828,3.993961176294401e-10,0.0
iran_military,Iran / Military,USO,logret,initiated,241,-9.9e-05,-2.0648,0.04001508376834814,0.0404,0.000381,1.2328,0.21887371820432053,0.218
iran_military,Iran / Military,USO,vol_z,initiated,241,-0.179659,-6.0421,5.763002190376639e-09,0.0,0.053417,0.6076,0.5440330427302524,0.5308
iran_military,Iran / Military,USO,dvol_z,initiated,241,-0.178165,-5.9246,1.0794357030118378e-08,0.0,0.040432,0.4818,0.6304026542147833,0.5976
iran_military,Iran / Military,USO,signed_vol_tick,initiated,241,-78310.302905,-1.7324,0.08447842986503315,0.0884,-74664.717842,-0.7085,0.4793272657072887,0.4872
iran_military,Iran / Military,USO,OFI_bvc,initiated,241,-0.01075,-1.5966,0.11167348485579817,0.1028,-0.000505,-0.0965,0.9232235533066091,0.9192
iran_military,Iran / Military,USO,vpin_50,initiated,241,0.501298,51.4259,7.1414109306732976e-124,0.0,0.482402,39.8905,6.017480109075401e-103,0.0
iran_military,Iran / Military,USO,vpin_z,initiated,241,0.143506,1.9123,0.0571500572739309,0.0532,-0.04575,-0.4101,0.6821324985547161,0.6684
iran_military,Iran / Military,USO,kyle_lambda_100,initiated,241,0.0,47.8631,1.9138200628631875e-124,0.0,0.0,18.5051,7.672419091134516e-48,0.0
iran_military,Iran / Military,USO,dollar_volume,initiated,241,17092959.816261,6.0093,6.873337315485991e-09,0.0,15654403.966445,6.3605,1.007809406893616e-09,0.0
iran_military,Iran / Military,GLD,logret,all,284,4.3e-05,1.0414,0.29857115929699907,0.3108,-0.001263,-6.1315,2.9184603266303816e-09,0.0
iran_military,Iran / Military,GLD,vol_z,all,284,0.115014,2.0059,0.04581707630896109,0.0476,-0.063199,-1.1288,0.25995059362070033,0.262
iran_military,Iran / Military,GLD,dvol_z,all,284,0.114447,2.0063,0.04577314488422783,0.054,-0.080093,-1.5259,0.1281392379881225,0.1224
iran_military,Iran / Military,GLD,signed_vol_tick,all,284,12287.75,0.2893,0.7725778134982308,0.7476,-806418.588028,-4.2036,3.5273387653357764e-05,0.0004
iran_military,Iran / Military,GLD,OFI_bvc,all,284,0.010074,1.6758,0.0948877623736213,0.0952,-0.024546,-4.2346,3.098599534566673e-05,0.0004
iran_military,Iran / Military,GLD,vpin_50,all,284,0.424915,41.6561,8.4371737074071e-117,0.0,0.407195,31.9413,2.4818384594189615e-92,0.0
iran_military,Iran / Military,GLD,vpin_z,all,284,-0.388943,-5.8433,1.5322588459006928e-08,0.0,-0.493592,-5.6995,3.229186551090244e-08,0.0
iran_military,Iran / Military,GLD,kyle_lambda_100,all,284,0.0,45.5222,5.719020365758826e-132,0.0,0.0,28.342,4.121914690899799e-84,0.0
iran_military,Iran / Military,GLD,dollar_volume,all,284,59388095.877993,7.723,1.975393698781101e-13,0.0,76080894.466977,5.2674,2.744112488773905e-07,0.0
iran_military,Iran / Military,GLD,logret,initiated,238,-6.8e-05,-2.2289,0.02676107167390336,0.0372,-0.001471,-6.0717,4.9896152502528246e-09,0.0
iran_military,Iran / Military,GLD,vol_z,initiated,238,-0.106237,-2.4047,0.01695289160574264,0.0144,-0.100732,-1.6205,0.10645076301255706,0.09
iran_military,Iran / Military,GLD,dvol_z,initiated,238,-0.107628,-2.4483,0.015079483071976938,0.0068,-0.121125,-2.1043,0.03640820082094534,0.0224
iran_military,Iran / Military,GLD,signed_vol_tick,initiated,238,-77703.310924,-2.1171,0.03529714182253681,0.0424,-908111.432773,-3.9829,9.062513531222596e-05,0.0
iran_military,Iran / Military,GLD,OFI_bvc,initiated,238,-0.005102,-1.0558,0.2921518209073245,0.284,-0.024415,-4.0324,7.447495644144235e-05,0.0
iran_military,Iran / Military,GLD,vpin_50,initiated,238,0.407365,38.0216,6.333410618484425e-99,0.0,0.385302,27.6003,1.0398304463812955e-73,0.0
iran_military,Iran / Military,GLD,vpin_z,initiated,238,-0.495145,-7.6017,8.256406133719227e-13,0.0,-0.635553,-6.7907,1.0077448100337999e-10,0.0
iran_military,Iran / Military,GLD,kyle_lambda_100,initiated,238,0.0,45.8127,9.663306252552227e-120,0.0,0.0,24.9057,7.277155500358894e-68,0.0
iran_military,Iran / Military,GLD,dollar_volume,initiated,238,52239142.10001,6.1639,3.028370710551439e-09,0.0,80562971.188549,4.7055,4.306993974879187e-06,0.0
iran_military,Iran / Military,UUP,logret,all,284,6e-06,0.3454,0.7300243284796512,0.7328,0.000177,5.954,7.735470925654693e-09,0.0
iran_military,Iran / Military,UUP,vol_z,all,284,0.207165,3.0184,0.0027726021644260052,0.0052,0.183883,1.8312,0.06811972396880285,0.0848
iran_military,Iran / Military,UUP,dvol_z,all,284,0.206559,3.0154,0.0027990290869850266,0.006,0.187797,1.8542,0.06475166892815937,0.078
iran_military,Iran / Military,UUP,signed_vol_tick,all,284,41631.982394,3.977,8.867998607347644e-05,0.0,61903.757042,3.6016,0.0003734751143529438,0.0008
iran_military,Iran / Military,UUP,OFI_bvc,all,284,-0.002418,-0.483,0.6294780727599963,0.606,0.015674,4.0451,6.752537774559743e-05,0.0
iran_military,Iran / Military,UUP,vpin_50,all,284,0.304912,36.8471,8.319180593619204e-110,0.0,0.330757,29.8847,4.286893490088717e-89,0.0
iran_military,Iran / Military,UUP,vpin_z,all,284,0.233162,4.033,7.09577025821438e-05,0.0004,0.410716,4.9026,1.6042832692747828e-06,0.0
iran_military,Iran / Military,UUP,kyle_lambda_100,all,284,0.0,45.1158,2.8599780322920574e-131,0.0,0.0,35.4273,4.890268236784598e-106,0.0
iran_military,Iran / Military,UUP,dollar_volume,all,284,879039.870991,8.9482,4.873771985639893e-17,0.0,561996.098079,6.8761,3.9340278808110205e-11,0.0
iran_military,Iran / Military,UUP,logret,initiated,216,2.4e-05,2.7203,0.007055646191202884,0.0064,0.000194,5.5549,8.15992556855485e-08,0.0
iran_military,Iran / Military,UUP,vol_z,initiated,216,-0.063127,-1.353,0.17746872612438647,0.17,0.347312,2.6807,0.007916732652204701,0.0148
iran_military,Iran / Military,UUP,dvol_z,initiated,216,-0.062391,-1.3335,0.18377777536889928,0.1868,0.352469,2.697,0.007552403945431058,0.008
iran_military,Iran / Military,UUP,signed_vol_tick,initiated,216,-1889.625,-0.2574,0.7971164027856077,0.8056,83245.157407,3.7233,0.0002511815472207159,0.0016
iran_military,Iran / Military,UUP,OFI_bvc,initiated,216,0.012698,2.7269,0.006920509527088462,0.0064,0.02083,4.2633,3.015748193462885e-05,0.0
iran_military,Iran / Military,UUP,vpin_50,initiated,216,0.321665,33.4015,7.725901601065599e-87,0.0,0.353665,26.0639,4.834900025320704e-68,0.0
iran_military,Iran / Military,UUP,vpin_z,initiated,216,0.282882,4.2963,2.6355536166541128e-05,0.0,0.506408,4.8438,2.4556425545958282e-06,0.0
iran_military,Iran / Military,UUP,kyle_lambda_100,initiated,216,0.0,40.4298,1.9443009767724605e-102,0.0,0.0,32.6419,2.9422132073950736e-85,0.0
iran_military,Iran / Military,UUP,dollar_volume,initiated,216,415099.483374,8.7835,5.051286833380857e-16,0.0,693307.042094,6.6403,2.5184996114800684e-10,0.0
iran_military,Iran / Military,XLF,logret,all,284,9.4e-05,1.8107,0.07124452605001938,0.1112,-8.2e-05,-1.6141,0.10762742289114663,0.1136
iran_military,Iran / Military,XLF,vol_z,all,284,0.071472,1.315,0.18959037131787781,0.1888,0.107399,1.1335,0.2579736252621532,0.2628
iran_military,Iran / Military,XLF,dvol_z,all,284,0.070732,1.3018,0.19405864436555195,0.1916,0.108384,1.1362,0.2568520072275459,0.2548
iran_military,Iran / Military,XLF,signed_vol_tick,all,284,102343.035211,1.3039,0.1933374783844115,0.1916,503159.728873,1.8264,0.06884464321732163,0.0792
iran_military,Iran / Military,XLF,OFI_bvc,all,284,0.020489,2.8925,0.004119274904898344,0.0036,-0.031776,-4.1283,4.8140961826094806e-05,0.0
iran_military,Iran / Military,XLF,vpin_50,all,284,0.44723,43.12,3.3797796946608995e-120,0.0,0.43164,34.6149,9.8770339967988e-100,0.0
iran_military,Iran / Military,XLF,vpin_z,all,284,-0.27193,-3.8194,0.00016748657844548845,0.0,-0.324299,-4.6845,4.511583475129383e-06,0.0
iran_military,Iran / Military,XLF,kyle_lambda_100,all,284,0.0,53.4065,1.6864888551588135e-149,0.0,0.0,51.4503,9.995656288683056e-145,0.0
iran_military,Iran / Military,XLF,dollar_volume,all,284,14477467.076241,11.879,1.1250372942146766e-26,0.0,18143471.217135,7.2352,4.377253066063426e-12,0.0
iran_military,Iran / Military,XLF,logret,initiated,253,1.1e-05,1.0039,0.316399122787167,0.3236,-6.9e-05,-1.2515,0.2119139533679411,0.2168
iran_military,Iran / Military,XLF,vol_z,initiated,253,-0.085337,-1.9078,0.05755762936904194,0.05,0.100184,0.9606,0.33766719168204573,0.3364
iran_military,Iran / Military,XLF,dvol_z,initiated,253,-0.086267,-1.9316,0.054524469475034774,0.042,0.101833,0.9692,0.33338547266759466,0.328
iran_military,Iran / Military,XLF,signed_vol_tick,initiated,253,-8387.237154,-0.117,0.9069742499718851,0.924,664846.529644,2.1747,0.030579685376626718,0.0428
iran_military,Iran / Military,XLF,OFI_bvc,initiated,253,0.003838,0.833,0.4056075884204363,0.3968,-0.024649,-3.1269,0.001973901703730904,0.0016
iran_military,Iran / Military,XLF,vpin_50,initiated,253,0.430735,42.3973,3.045261311495261e-111,0.0,0.413502,32.2742,3.8825840396193763e-88,0.0
iran_military,Iran / Military,XLF,vpin_z,initiated,253,-0.408791,-6.9416,3.8485304902448514e-11,0.0,-0.436919,-6.2187,2.2844154041441232e-09,0.0
iran_military,Iran / Military,XLF,kyle_lambda_100,initiated,253,0.0,58.7514,1.0624679621272685e-148,0.0,0.0,56.4876,1.0225080819784679e-144,0.0
